year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
2020,Finland,Western Europe,8.62,8,1,9.461110331,8.205436167,8.368591652,8.761882074,8.565599381,9.523255814,1.64,10,10,0,10,9.696339099,1,8.370735938,10,9.7725,9.835,9.667796434,9.595526124,9.7175,9.895,9.905,9.839166667,6.666666667,8.252916667,9.8125,10,9.90625,9.7175,9.811875,7.7275,10,,10,10,9.02,9.82,9.74,9.526666667,9.5625,9.204166667,10,0,10,0,10,9.45,9.07,9.575,9.883333333,9.35,9.465666667,10,,10,9.866416667,10,10,10,10,,,10,10,10,9.33,3,2.255882353,32.33,3.452316076,24.53,8.46,20.39,3,48-54,2,54-59,2.5,6.88,4.709639686,8.574102716,8.673867765,9.336755275,10,9.642,6.28756827,7.522851945,9.538521767,1,8.696958467,7.100092788,14.49953606,9.786813919,0.532965203,9.9418,0.291,10,9.207176677,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,7.939669292,9.131070996,8.535370144,10,10,3.076923077,1.557071105,4.877998061,7.860975384,10,7.794628058,10,9.264876019,3.9,4.315095743,2.796831132,8,10,3,5.335321146,6.491260528,7.555555556,9.557088819,8.925,9.85834076,8.991160618,8.563067714,7.721088293,7.64,26
2020,France,Western Europe,7.8,42,2,6.805355906,6.984014479,6.13016393,7.937350496,6.375382002,9.61627907,1.32,10,10,0,10,9.800538572,8,9.598678161,30,8.1375,9.7025,9.60560239,9.61094073,9.8075,9.4125,9.45,9.556666667,3.333333333,6.445,9.0925,6.666666667,7.879583333,8.065,7.972291667,7.51,7.5,,6.666666667,7.083333333,9.8025,9.8775,9.6825,9.7875,8.32,8.175208333,10,0,10,0,10,9.6925,8.2675,9.2825,9.723333333,9.706666667,9.3345,10,,6.666666667,9.000291667,10,10,10,10,,,7.5,10,9.375,8.14,45,2.335294118,32.06,2.446866485,28.22,9.634285714,16.28,4,51,2,61-62,3,7.1625,4.915789263,7.137826569,7.262506877,7.031938235,8.333333333,8.191666667,5.644303626,6.806639993,7.099017302,1,7.188404075,7.051802606,14.74098697,9.662519728,0.84370068,9.9048,0.476,10,9.154780583,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.008430322,9.981656882,7.995043602,10,10,5.384615385,5.004871408,6.796495598,8.205518133,8,5.715566161,10,7.90518872,2.233333333,4.45075512,6.632067362,4,8.129313462,10,5.907578213,4.2752707,7.333333333,9.864580746,9.3325,7.438057154,8.441903621,7.780940926,7.19790262,7.33,54
2020,Gabon,Sub-Saharan Africa,6.62,94,3,,,,6.838437594,6.838437594,7.661966046,8.042836801,10,10,0,5,8.456491918,2,10,0,8.035,9.2925,8.683427417,8.172696732,8.81,9.1075,8.87,8.929166667,3.333333333,6.13125,8.2275,10,9.11375,9.59,9.351875,7.155,2.5,3.333333333,3.333333333,3.055555556,7.965,9.445,7.1725,8.194166667,7.4525,6.464305556,10,0,10,0,10,7.6075,5.8975,4.9475,9.1,5.663333333,6.643166667,2.5,3.333333333,3.333333333,5.161966667,10,10,10,7.5,,,7.5,10,8.75,7.27,74,4.744117647,23.87,9.446866485,2.53,10,13.02,5,40,2,53,3.5,5.4475,6.627696826,4.233671088,3.322191733,4.166666667,3.333333333,5.062,2.915889045,4.859075672,2.77777791,0.411764706,2.706229892,9.636586755,-1.817066223,7.442845047,6.392887381,9.7646,1.177,0,6.711007951,7.333333333,4,6.46,17.7,6.1768,9.558,6.656711111,4.21875,3.566888156,3.892819078,10,1.64345175,1.538461538,0,1.060637763,5.402541988,5,10,10,8.333333333,7.233333333,4.35483853,5.860215028,8,8.503450769,10,7.325306277,3.444444338,4.222222222,9.532256891,8.0475,6.431105153,2.915705672,5.765539046,7.141392885,5.72,146
2020,"Gambia, The",Sub-Saharan Africa,6.61,97,3,3.886176175,5.021006508,3.864140524,6.966667567,4.33205903,7.346364013,9.128507795,10,10,0,7.5,10,0,10,0,7.755,8.61,9.123571429,8.234967721,8.975,9.88,9.4,9.418333333,3.333333333,6.375833333,9.3175,10,9.65875,9.6,9.629375,7.9475,5,6.666666667,6.666666667,6.111111111,8.78,9.7125,6.035,8.175833333,9.2625,7.874236111,10,0,0,3,5,7.405,6.2675,7.21,9.096666667,7.003333333,7.3965,5,6.666666667,6.666666667,6.145966667,0,0,0,0,,,0,2.43,0.6075,6.17,110,8.920588235,9.67,9.57951005,2.043198117,1.174285714,45.89,9,25,9,25,9,7.51,7.2368768,6.135680162,5.617503677,5.048807325,3.333333333,6.453916667,3.760470452,6.056408012,6.527876853,0.882352941,5.05105841,8.699233119,6.503834403,9.63819208,0.9045198,8.8138,5.931,10,9.2878063,6.86,4.71,7.58,12.1,7.0476,7.381,7.162533333,5.462360382,4.803219719,5.132790051,8.536585366,10,7.692307692,0,5.897435897,6.682336162,10,9.353421262,8,9.117807087,10,5.170477232,6.855546633,10,5.510352308,10,7.922729362,5.454157988,4,9.223896691,6.7475,8.092070466,6.345759571,6.643897453,7.894811301,7.23,58
2020,Georgia,Caucasus & Central Asia,7.71,43,2,6.164980999,5.368347601,5.273244547,6.941744871,5.575422355,4.389534884,19.3,10,10,0,5,10,0,10,0,8.3525,9.4175,8.967142857,6.67833887,9.5125,9.815,9.6225,9.65,6.666666667,8.158333333,8.3075,6.666666667,7.487083333,9.8,8.643541667,8.8575,5,8.888888889,3.333333333,5.740740741,9.6775,9.835,8.3425,9.285,9.86,8.435810185,10,0,10,0,10,6.94,7.155,7.4775,9.613333333,7.173333333,7.671833333,5,7.777777778,6.666666667,7.423255556,10,10,10,7.5,,,7.5,10,8.75,7.67,59,7.229411765,15.42,6.182561308,14.51,5.68,30.12,10,20,10,20,10,7.3775,7.293894615,5.504230499,5.728643892,6.249194145,,6.515,6.797722855,9.981100763,7.065309683,1,6.834457405,7.78192239,11.09038805,9.489429881,1.276425298,8.9596,5.202,10,9.057738068,9.893333333,0.16,9.72,1.4,8.712,3.22,9.441777778,6.496635278,9.584320693,8.040477985,10,10,6.923076923,0,5.641025641,8.280820351,10,2.614927841,10,7.53830928,6.666666667,5.792225997,7.082851728,8,9.251725385,3,6.632244963,6.075636545,7.777777778,9.94592409,7.5025,9.891692952,7.578785483,8.128719475,7.433091239,7.78,15
2020,Germany,Western Europe,8.33,18,1,8.694192884,8.437133921,7.896395508,9.014859243,8.186338398,9.729651163,0.93,10,10,0,10,9.939464337,3,9.913387088,8,8.9625,9.8675,9.811835918,9.77074354,9.91,9.89,9.865,9.888333333,3.333333333,6.610833333,9.525,6.666666667,8.095833333,9.4925,8.794166667,6.8075,10,,6.666666667,8.333333333,9.875,9.025,9.67,9.523333333,9.835,8.624791667,10,0,10,0,10,8.6125,7.9,9.445,9.25,8.61,8.7635,10,,10,9.690875,10,10,10,10,,,10,10,10,8.81,18,2.752941176,30.64,1.83106267,30.48,10,12.12,5,47,5,47,5,8.615,5.639800769,7.620795197,7.896019369,7.184683482,10,8.594916667,7.039498411,6.847745484,6.83122317,1,7.751860222,7.167686317,14.16156842,9.868592885,0.328517786,9.8986,0.507,10,9.233719801,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.555555662,9.182550131,7.869052896,10,10,3.076923077,5.004871408,6.027264828,7.981712764,5,8.470796927,9,7.490265642,8.9,6.101265748,6.00527366,8,6.258626923,10,7.544194389,5.689629713,6,9.577889467,9.9075,8.862454491,7.55636683,7.93230675,7.655588927,7.65,25
2020,Ghana,Sub-Saharan Africa,7.26,66,2,4.581519869,5.733934994,4.630578507,7.234591723,5.01688736,9.389534884,2.1,10,10,0,7.5,9.889755824,2,9.852123805,5,8.345,8.5275,9.15919709,9.274365987,9.475,9.95,9.7775,9.734166667,6.666666667,8.200416667,9.7975,10,9.89875,9.8775,9.888125,9.7625,10,8.888888889,10,9.62962963,9.7275,9.72,9.085,9.510833333,9.1425,9.511365741,9.023445684,1,10,0,9.511722842,8.1225,4.9525,8.7425,9.86,7.423333333,7.820166667,7.5,7.777777778,6.666666667,7.855266791,0,10,5,2.5,,,2.5,9.76,4.94,7.81,53,8.964705882,9.52,9.245231608,3.27,10,8.99,8,30,4,41,6,8.0975,8.461487498,6.065536572,4.397810007,5.398036272,5,6.044083333,3.716264023,7.371186615,5.090186597,0.941176471,5.226994165,7.774390469,11.12804766,8.443725264,3.890686841,8.0226,9.887,0,6.060178933,8.68,1.98,7.58,12.1,7.0476,7.381,7.7692,5.627568563,3.964468541,4.796018552,10,0,3.846153846,0,1.282051282,5.961817459,8,3.620983229,10,7.20699441,10,5.614036718,6.307029723,8,0,10,6.653511074,4.763718447,4.666666667,9.451301659,3.6475,8.140288959,7.466692218,6.356027992,6.738844492,6.49,110
2020,Greece,Eastern Europe,7.5,57,2,6.517538428,5.957616249,4.95144197,7.808234613,5.918453227,9.781976744,0.75,10,10,0,5,10,0,9.496558201,6,9.325,9.6925,9.073436886,9.427706815,9.9175,9.7025,9.7825,9.800833333,6.666666667,8.23375,7.41,6.666666667,7.038333333,8.9475,7.992916667,9.1625,7.5,,6.666666667,7.083333333,9.8225,8.97,9.84,9.544166667,9.765,8.88875,10,0,10,0,10,7.97,6.2025,7.5325,9.526666667,7.6,7.766333333,7.5,,6.666666667,7.98325,10,10,10,5,,,5,10,7.5,7.99,49,4.532352941,24.59,2.692098093,27.32,6.865714286,25.97,4,54,1,67,2.5,7.6675,4.851533064,6.205233839,4.749064017,5.001121362,8.333333333,7.43725,3.069473974,7.930805886,5.124034882,1,5.981289662,6.77764908,16.1117546,9.6962255,0.759436249,9.7504,-1.248,10,9.056068645,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,6.23502016,9.437873709,7.836446934,10,10,5.384615385,5.004871408,6.796495598,8.165868966,10,0,9,6.333333333,5.566666667,4.602162838,5.58082978,6,5.510352308,3,5.043335265,2.624878088,4.666666667,9.856177174,7.045,7.980043262,7.836599992,6.66822753,6.014965376,6.81,85
2020,Guatemala,Latin America & the Caribbean,7.08,71,2,5.125737035,3.554041833,2.931277159,5.28547431,3.793807529,2.430232558,26.04,10,10,0,5,10,0,10,0,5.97,6.5775,8.221071429,5.325651993,8.035,9.4925,8.075,8.534166667,3.333333333,5.93375,9.11,10,9.555,9.745,9.65,7.5725,5,4.444444444,6.666666667,5.37037037,9.705,9.845,9.385,9.645,6.4875,7.268842593,8.123245368,1,8.479811183,1,8.301528275,7.7575,4.865,7.94,9.07,5.85,7.0965,5,4.444444444,3.333333333,5.635161211,10,10,10,10,,,7.5,10,9.375,6.71,95,8.194117647,12.14,8.95640327,4.33,10,9.73,10,7,9,21,9.5,9.3125,9.192604183,5.119801546,3.662571464,5.305480162,6.666666667,4.78425,3.389826813,8.363057846,3.318726222,0.941176471,4.92699472,8.801565787,5.992171067,9.799451177,0.501372058,9.3572,3.214,10,9.489554241,9.313333333,1.03,8.88,5.6,7.5136,6.216,8.568977778,5.45541366,6.622498265,6.038955963,10,10,6.923076923,0,5.641025641,7.562239845,10,7.341508091,10,9.11383603,3.333333333,4.706582228,6.901325385,4,1.270129487,10,5.035228406,3.370652597,5.333333333,9.336057665,4.2375,7.221991825,7.220087036,6.119937076,6.756333837,7.59,31
2020,Guinea,Sub-Saharan Africa,5.45,144,4,3.379733248,4.114563178,3.065367093,3.99873371,3.149541461,7.434715087,8.824580102,10,10,0,7.5,10,0,10,0,2.675,2.71,7.555,7.494857543,5.485,8.1725,6.715,6.790833333,3.333333333,5.062083333,8.58,10,9.29,8.2675,8.77875,5.2925,2.5,5.555555556,3.333333333,3.796296296,6.6475,7.4725,8.0425,7.3875,5.7625,5.559699074,7.469450309,1,10,0,8.734725155,2.94,4.4675,5.71,4.836666667,7.65,5.120833333,5,4.444444444,3.333333333,5.326667253,0,0,0,0,,,2.5,0.55,0.7625,5.16,136,6.208823529,18.89,,,8.268571429,21.06,5,40,2,52,3.5,5.8575,5.958723739,4.336487161,3.563093976,3.99453757,0.833333333,3.963666667,5.386550715,7.590619611,5.304659208,0.823529412,3.985887483,7.995758097,10.02120951,7.576915718,6.057710706,7.8796,10.602,5,7.113068454,9.26,1.11,7.58,12.1,7.0476,7.381,7.962533333,4.078431527,1.912222104,2.995326815,10,0,0.833333333,0,0.277777778,5.308909482,,8.791795059,10,9.39589753,5.566666667,4.528985422,6.322464148,6,8.129313462,3,5.591238283,4.420289993,3.333333333,9.147325038,2.51,8.44338034,5.516269413,5.561766353,6.849634055,5.84,141
2020,Guinea-Bissau,Sub-Saharan Africa,6.54,101,3,,,,5.951665789,5.951665789,9.680232558,1.1,10,10,0,5,10,0,10,0,7.6175,8.405,8.7175,9.198866279,7.7175,9.7975,9.44,8.985,6.666666667,7.825833333,9.64,10,9.82,9.4175,9.61875,6.325,2.5,6.666666667,3.333333333,4.166666667,9.48,8.5875,8.555,8.874166667,6.81,6.543958333,10,0,10,0,10,7.595,4.505,4.9325,8.75,6.476666667,6.451833333,2.5,5.555555556,3.333333333,5.568144444,10,10,10,5,,,2.5,4.79,5.5725,7.18,79,6.814705882,16.83,9.51226158,2.29,2.971428571,39.6,10,12,8,30,9,5.98,6.855679207,4.045547128,2.993452667,1.5241,4.166666667,4.684083333,3.298684935,7.317795919,,0.411764706,2.826587965,9.6399033,1.800483502,8.26643776,4.333905599,9.7,1.5,0,6.901585265,6.646666667,5.03,7.58,12.1,7.0476,7.381,7.091422222,5.759135087,4.327838322,5.043486705,10,1.64345175,0.769230769,0,0.804227507,5.734784108,10,6.642318787,5,7.214106262,3.333333333,4.981391033,7.077838978,8,2.517253846,3,4.818302865,3.216528297,2.888888889,8.776047631,2.8825,8.544212798,7.55636683,5.644090741,5.892166623,5.64,149
2020,Guyana,Latin America & the Caribbean,6.9,78,2,4.769623286,5.259905397,3.963382283,6.778229387,4.773248239,4.197674419,19.96,10,10,0,7.5,10,0,10,0,8.9275,9.5375,9.423571429,6.810622924,8.605,9.88,9.535,9.34,3.333333333,6.336666667,9.59,10,9.795,9.715,9.755,8.83,10,,10,10,9.8575,9.89,8.7825,9.51,8.93,9.3175,10,0,10,0,10,8.2925,6.1975,6.495,9.746666667,7.363333333,7.619,7.5,,6.666666667,7.946416667,0,10,5,10,,,10,10,8.75,7.67,59,5.512605042,21.25714286,,,0,53.55,5,40,3,50,4,6.31,3.955651261,5.599070457,5.064008667,4.431200306,6.666666667,4.56225,4.445418054,7.618563384,5.799365043,0.941176471,5.360867298,9.932961297,-0.335193516,4.56290717,13.59273207,9.8014,0.993,5,7.324317117,,,7.66,11.7,4.8052,12.987,6.2326,4.543010792,1.449704142,2.996357467,10,7.167128921,5.384615385,0,4.183914768,5.853218059,10,0,9,6.333333333,8.9,4.817708333,7.513227463,4,7.409818639,10,7.106792406,4.179487228,4,9.324960448,6.0025,7.522342531,7.130412424,6.359950439,6.600025393,5.82,142
2020,Haiti,Latin America & the Caribbean,6.78,82,2,3.338277707,4.12195372,2.818183435,4.790564422,3.444321327,8.052325581,6.7,10,10,0,5,9.702266876,2,9.76038113,3,6.8525,5.4775,8.113235429,8.082780505,8.2375,9.1725,9.455,8.955,3.333333333,6.144166667,9.2125,6.666666667,7.939583333,8.4975,8.218541667,7.0425,2.5,6.666666667,6.666666667,5.277777778,9.13,8.9375,6.43,8.165833333,5.67,6.539027778,7.36264919,1,10,0,8.681324595,7.16,4.6325,5.16,9.283333333,6.186666667,6.4845,5,6.666666667,6.666666667,6.699831586,10,10,10,10,,,7.5,10,9.375,6.93,86,9.705882353,7,9.916893733,0.805,8.9,18.85,8,30,4,42,6,8.425,8.589555217,3.782675568,2.91785084,2.678801313,0,2.74425,3.881900279,2.764763586,2.387809753,0.823529412,2.411395557,8.414895135,7.925524324,8.597245064,3.506887339,5.4408,22.796,5,6.86323505,,,9.02,4.9,7.4128,6.468,8.2164,3.714056015,7.267700049,5.490878032,10,10,6.153846154,10,8.717948718,8.106306688,8,9.139191939,7,8.046397313,6.666666667,4.648150205,6.94064935,10,10,10,8.042577704,2.319556475,0.666666667,4.970680432,2.21,9.297920727,7.93748393,4.567051372,6.885342129,6.57,96
2020,Honduras,Latin America & the Caribbean,6.67,90,3,2.736045967,3.974742943,2.532123992,5.566349152,3.049258687,0,36.33,10,10,0,5,9.311850578,4,9.907694972,1,6.6075,7.4675,8.327792221,4.163896111,8.8325,9.7225,9.07,9.208333333,3.333333333,6.270833333,9.305,10,9.6525,9.6725,9.6625,8.8075,2.5,4.444444444,3.333333333,3.425925926,9.16,9.8175,7.925,8.9675,8.8825,7.520856481,0,7,7.490701379,1,3.745350689,7.5275,4.7175,5.915,9.58,5.873333333,6.722666667,2.5,4.444444444,3.333333333,4.149159027,10,10,10,10,,,10,10,10,6.4,100,7.202941176,15.51,10,0.17,9.66,16.19,9,27,9,27,9,8.48,8.868588235,4.662343811,3.569138841,4.427221198,4.166666667,4.290083333,2.64246341,7.587717679,3.511134387,0.941176471,4.228946278,8.393407604,8.03296198,9.543842324,1.140394189,9.3064,3.468,10,9.310912482,9.48,0.78,8.84,5.8,6.6592,8.352,8.3264,5.1902167,4.099432535,4.644824618,10,1.64345175,2.307692308,0,1.317048019,6.072068159,10,7.898029789,9,8.96600993,0,4.558411837,5.738769372,8,2.517253846,10,5.135739176,2.967083057,4.222222222,8.360130173,4.6,8.745928782,7.724506727,6.103311827,6.735020311,7.04,70
2020,"Hong Kong SAR, China",East Asia,8.01,34,1,5.694958008,7.48072745,7.070444128,6.247938511,6.21394561,9.915697674,0.29,,10,0,,10,0,10,0,6.2075,8.44,8.9295,9.422598837,7.89,9.625,9.59,9.035,,9.035,7.7775,,7.7775,7.745,7.76125,3.1425,2.5,,,2.5,5.975,6.4375,8.3225,6.911666667,3.6975,4.062916667,10,0,10,0,10,5.3825,4.255,3.83,8.633333333,3.45,5.110166667,5,,,6.703388889,10,10,10,10,,,10,10,10,7.6,62,7.047058824,16.04,9.136239782,3.67,7.357142857,24.25,10,17,10,17,10,7.6675,8.241588293,7.36889087,8.566874122,8.712282975,6.666666667,6.653583333,6.129145941,6.949194442,8.92787536,1,7.496814214,9.123188241,4.384058795,9.541178997,1.147052508,9.9498,0.251,10,9.653541809,10,0,10,0,10,0,10,8.315862815,9.669881921,8.992872368,10,10,7.692307692,0.111219365,5.934509019,8.731845347,10,6.395587768,10,8.798529256,10,8.06198279,8.634662628,10,9.499231604,10,9.365979504,7.314653397,8.444444444,9.946722969,5,9.793808131,9.613278237,8.352151196,8.838886652,8.59,1
2020,Hungary,Eastern Europe,7.21,67,2,6.363640918,4.511157783,4.612513592,7.017878555,5.049757048,9.75872093,0.83,10,10,0,7.5,10,0,10,0,9.1575,9.815,9.496071429,9.627396179,8.525,9.8425,9.855,9.4075,3.333333333,6.370416667,8.9925,6.666666667,7.829583333,8.6325,8.231041667,4.06,10,6.666666667,6.666666667,7.777777778,9.7175,9.8825,7.1,8.9,5.685,6.605694444,10,0,10,0,10,4.875,5.17,4.8325,9.86,4.306666667,5.808833333,5,4.444444444,3.333333333,5.717322222,10,10,10,10,,,5,10,8.75,7.19,78,2.994117647,29.82,6.019073569,15.11,7.44,23.96,10,15,5,40,7.5,5.345,5.859638243,5.417818909,5.593636678,4.94547844,10,6.284333333,4.621839421,8.025707157,5.906867187,1,6.349460141,8.436402714,7.81798643,9.254624039,1.863439902,9.3346,3.327,10,9.256406688,8.6,2.1,8.98,5.1,6.5116,8.721,8.030533333,5.711287657,9.970651012,7.840969334,10,10,3.846153846,0,4.615384615,7.621721821,8,6.860917352,9,7.953639117,7.233333333,5.01706918,6.239237785,4,7.755176154,10,6.707469409,3.303251267,6.222222222,9.609932541,6.5175,7.778469284,6.895016568,6.721065314,7.12739128,7.24,57
2020,Iceland,Western Europe,8.64,7,1,,,,8.389200249,8.389200249,9.572674419,1.47,10,10,0,10,10,0,10,0,9.8175,9.855,9.953214286,9.762944352,9.635,9.925,9.91,9.823333333,6.666666667,8.245,9.665,10,9.8325,9.82,9.82625,9.7675,10,,10,10,9.665,9.875,9.5675,9.7025,9.7875,9.814375,10,0,10,0,10,8.5475,7.7675,9.55,9.89,6.693333333,8.489666667,7.5,,10,8.997416667,10,10,10,10,,,10,10,10,9.29,5,1.417647059,35.18,6.814713896,12.19,9.797142857,15.71,4,46,3,54,3.5,7.1825,5.742400762,7.933472553,8.359029518,8.204960028,10,9.0545,6.775094571,8.750492215,9.018801053,1,8.512043742,9.386315683,3.068421584,9.423329494,1.441676266,9.4304,2.848,10,9.560011294,9.913333333,0.13,9.38,3.1,4.2712,14.322,7.854844444,5.471560955,8.77604141,7.123801183,10,7.601271868,5.384615385,5.004871408,5.996919554,7.743891295,2,4.9506403,10,5.650213433,5.566666667,7.148937385,4.702689648,8,10,10,7.569715617,4.998086293,7.111111111,9.587590511,8.4275,9.548734118,8.430694295,8.017286055,7.079071702,7.73,20
2020,India,South Asia,6.3,112,3,4.163616866,4.390969049,3.892369907,5.747020469,4.102405042,9.14244186,2.95,5,9.778265646,557.5,5,9.618379952,311,9.673445952,496,6.4475,4.9875,7.215013079,8.17872747,8.7475,8.4825,8.2225,8.484166667,3.333333333,5.90875,5.85,3.333333333,4.591666667,7.18,5.885833333,2.68,5,5.555555556,3.333333333,4.62962963,9.12,8.6375,8.4,8.719166667,3.165,4.798449074,9.624065416,17,9.820236294,10,9.722150855,4.665,3.045,3.1875,5.766666667,5.103333333,4.3535,5,5.555555556,3.333333333,5.592907949,10,10,10,5,,,5,10,7.5,6,116,6.594117647,17.58,8.228882834,7,7.4,24.1,7,43,7,43,7,8.3525,7.515100096,6.234916994,5.821418637,5.690286955,6.666666667,6.85675,4.433200589,6.341219521,5.335417588,0.882352941,5.574103171,9.122814328,4.385928358,9.748547515,0.628631213,8.6754,6.623,5,8.136690461,9.086666667,1.37,7,15,3.46,16.35,6.515555556,5.760914485,7.345039488,6.552976987,10,1.64345175,0,0,0.54781725,5.904087448,2,5.835079844,10,5.945026615,6.666666667,5.256237983,6.281007925,4,6.299740913,10,6.417275581,5.180672805,6,9.365039035,5.67,9.179981284,7.176594849,7.095381329,6.485894508,6.72,89
2020,Indonesia,South Asia,6.74,85,3,4.165791502,4.497061585,3.83856455,5.932061629,4.057151225,9.88372093,0.4,10,10,0,7.5,9.869891772,21,9.936840066,19,6.7975,7.5575,8.808818834,9.346269882,9.0125,9.305,8.57,8.9625,3.333333333,6.147916667,6.3025,3.333333333,4.817916667,6.695,5.756458333,7.2825,5,5.555555556,6.666666667,5.740740741,8.625,8.1075,7.955,8.229166667,7.435,7.171851852,10,0,10,0,10,7.33,4.8775,6.2975,8.37,7.283333333,6.831666667,7.5,5.555555556,6.666666667,7.310777778,5,5,5,7.5,,,0,10,5.625,6.49,99,7.761764706,13.61,9.558583106,2.12,10,11.13,8,30,7,35,7.5,4.71,7.906069562,5.847824456,4.915620357,6.15370512,4.166666667,5.279583333,4.327216246,6.692624094,5.62382857,0.823529412,4.901540934,9.463695114,2.681524429,9.242637676,1.893405809,9.6158,1.921,10,9.580533198,9.546666667,0.68,,,,,9.546666667,5.531308652,4.383923607,4.957616129,10,4.168718457,1.538461538,0,1.902393332,6.601669032,5,8.007413457,10,7.669137819,1.1,5.834376017,6.336385408,10,0,5,4.711793571,5.076298713,5.777777778,9.535435582,6.1025,7.646934219,7.859018645,6.999660823,6.460197404,7.09,66
2020,Iran,Middle East & North Africa,4.26,162,4,2.407527179,5.394562419,3.583652478,4.820009051,3.862813286,9.282256268,2.469038437,5,8.31731446,257.5,2.5,9.251781044,37,9.739600092,24,2.9925,4.515,6.045170799,7.663713534,4.65,9.03,5.5525,6.410833333,3.333333333,4.872083333,2.72,3.333333333,3.026666667,4.3825,3.704583333,1.8575,0,1.111111111,0,0.37037037,3.37,4.38,3.4625,3.7375,2.1075,2.018217593,8.939029188,3,0,46,4.469514594,2.7675,3.4175,1.29,3.263333333,4.576666667,3.063,0,1.111111111,0,1.728725141,0,0,0,0,,,0,10,2.5,3.76,160,6.444117647,18.09,7.989100817,7.88,9.371428571,17.2,7,35,7,35,7,4.145,6.989929407,3.522471795,2.992700032,4.223496913,6.666666667,4.987166667,4.618024062,8.165020936,5.133060615,0.411764706,3.556641855,8.589677895,7.051610526,3.353924978,16.61518756,2.72,36.4,10,6.165900718,7.52,3.72,5.98,20.1,2.6032,18.492,5.367733333,4.938245615,4.388778228,4.663511921,0,0,0.833333333,0,0.277777778,2.577255758,0,9.217251963,10,6.405750654,7.766666667,3.877630632,5.307321548,8,2.517253846,1,4.744812115,2.395783663,0,7.667246526,5.67,8.78778701,7.578785483,5.34993378,5.500165517,4.96,159
