year,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol_vdem,pf_rol,pf_ss_homicide,pf_ss_homicide_data,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_violent_data,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_fatalities_data,pf_ss_disappearances_injuries,pf_ss_disappearances_injuries_data,pf_ss_disappearances_torture,pf_ss_killings,pf_ss_disappearances,pf_ss,pf_movement_vdem_foreign,pf_movement_vdem_men,pf_movement_vdem_women,pf_movement_vdem,pf_movement_cld,pf_movement,pf_religion_freedom_vdem,pf_religion_freedom_cld,pf_religion_freedom,pf_religion_suppression,pf_religion,pf_assembly_entry,pf_assembly_freedom_house,pf_assembly_freedom_bti,pf_assembly_freedom_cld,pf_assembly_freedom,pf_assembly_parties_barriers,pf_assembly_parties_bans,pf_assembly_parties_auton,pf_assembly_parties,pf_assembly_civil,pf_assembly,pf_expression_direct_killed,pf_expression_direct_killed_data,pf_expression_direct_jailed,pf_expression_direct_jailed_data,pf_expression_direct,pf_expression_vdem_cultural,pf_expression_vdem_harass,pf_expression_vdem_gov,pf_expression_vdem_internet,pf_expression_vdem_selfcens,pf_expression_vdem,pf_expression_house,pf_expression_bti,pf_expression_cld,pf_expression,pf_identity_same_m,pf_identity_same_f,pf_identity_same,pf_identity_divorce,pf_identity_inheritance_widows,pf_identity_inheritance_daughters,pf_identity_inheritance,pf_identity_fgm,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_consumption_data,ef_government_consumption_range,ef_government_transfers,ef_government_transfers_data,ef_government_investment,ef_government_investment_data,ef_government_consumption_range,ef_government_tax_income,ef_government_tax_income_data,ef_government_tax_payroll,ef_government_tax_payroll_data,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_regulatory,ef_legal_police,ef_gender,ef_legal,ef_money_growth,ef_money_growth_data,ef_money_sd,ef_money_sd_data,ef_money_inflation,ef_money_inflation_data,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_revenue_data,ef_trade_tariffs_mean,ef_trade_tariffs_mean_data,ef_trade_tariffs_sd,ef_trade_tariffs_sd_data,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_open,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_burden,ef_regulation_business_start,ef_regulation_business_impartial,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,population
2001,Rwanda,Sub-Saharan Africa,5.67,108,4,,,,5.315197377,5.963026025,,,5,0,2044,,9.592597426,2,9.890705986,1,2.685,3.275,5.073883902,5.073883902,4.3025,9.2975,9.61,7.736666667,3.333333333,5.535,8.77,6.666666667,7.718333333,5.4275,6.572916667,3.0025,0,4.444444444,3.333333333,2.592592593,5.0125,6.7025,3.8525,5.189166667,4.0375,3.705439815,5.733800981,1,10,0,7.866900491,2.57,2.2175,4.5275,4.143333333,2.87,3.265666667,0,2.222222222,3.333333333,3.337624543,10,10,10,2.5,,,5,10,6.875,5.29,115,8.246341542,11.96243876,10-15,9.536784741,2.2,0,56.18647059,10-15,,,,,,3.88,5.415781571,4.365010903,4.44232199,5.4600725,8.333333333,6.586166667,3.743873614,1.811500998,6.076388889,0.764705882,4.502059069,8.766229238,6.168853812,7.108638083,7.228404793,9.403420613,2.982896936,5,7.569571983,,,8,10,6.96,7.6,7.48,,,,10,1.657258123,1.538,,1.597629062,6.359209687,2,9.038113109,10,7.01270437,4.4,,,6,7.589637758,10,6.99740944,,,7.074903887,6.78,,8.116833153,7.323912347,7.111342052,6.19,81,100000
2001,Senegal,Sub-Saharan Africa,6.7,79,3,,,,6.756240504,5.012870974,7.106622697,9.953217923,10,8.195248327,33,,5.32213963,28,8.296879304,19,7.2425,8.5,7.926127877,7.516375287,9.5325,9.88,9.42,9.610833333,6.666666667,8.13875,8.2875,10,9.14375,9.14,9.141875,8.825,10,8.888888889,6.666666667,8.518518519,9.4975,9.86,7.5675,8.975,9.2625,8.89525463,10,0,10,0,10,9.1825,6.2175,6.4325,9.78,8.943333333,8.111166667,7.5,8.888888889,6.666666667,8.233344444,0,0,0,7.5,,,5,7.2,4.925,7.41,73,7.102302776,15.85217056,15-20,10,0.434432824,7.934125979,22.23055907,15-20,3,50,3,50,3,7.1725,7.041785751,4.860158807,4.882873322,4.7338,3.333333333,5.5019,3.389826813,2.259610564,5.174418605,0.647058824,3.513991913,9.872706637,0.636466815,9.779760338,0.550599155,9.385131358,3.074343208,0,7.259399583,3.833333333,9.25,7.2,14,7.28,6.8,6.104444444,,5.833333333,5.833333333,10,1.657258123,0,,0.828629062,5.69160171,5,8.657808552,,6.828904276,2.8,2.833333333,4.333333333,4.7,6.477162878,0,3.523971591,,,6.070581014,5.9775,,2.198308778,4.748796597,5.033890821,5.71,101,100000
2001,Sierra Leone,Sub-Saharan Africa,5.42,115,4,,,,3.795868247,2.896121548,9.401471231,2.058938966,10,4.458283096,48,,10,0,10,0,3.985,2.845,6.881380516,8.141425873,8.4175,4.885,4.3175,5.873333333,6.666666667,6.27,9.505,10,9.7525,9.4875,9.62,7.2475,5,7.777777778,6.666666667,6.481481481,9.655,9.495,7.265,8.805,6.8025,7.33412037,0,15,0,11,0,7.285,5.71,7.735,,6.86,6.8975,4.427083333,5.555555556,6.666666667,4.709361111,0,10,5,2.5,,,0,1.5,2.25,5.89,101,7.264705882,15.3,15-20,9.694822888,1.62,2.586387956,40.94764215,15-20,,,,,,7.37,6.728979182,5.63876185,4.688575286,6.3308088,2.291666667,4.3873,4.916688014,0.558679189,9.02911118,0.470588235,3.478087407,5.393833291,23.03083355,5.515260146,11.21184964,9.581952987,2.090235066,5,6.372761606,1.346666667,12.98,,,,,1.346666667,,,,5,0,3.846153846,,1.923076923,2.756581197,2,0,8,3.333333333,6.7,,,6,0,10,5.675,,,5.834236838,1.755,,5.527478739,4.372238526,4.46019062,4.76,120,100000
2001,Singapore,South Asia,7.93,40,2,,,,7.423010598,8.3957354,9.782995526,0.746495391,10,10,0,,10,0,10,0,8.805,9.7525,9.759583333,9.77128943,9.3125,9.71,9.3025,9.441666667,6.666666667,8.054166667,8.5825,6.666666667,7.624583333,7.28,7.452291667,2.7375,5,3.333333333,6.666666667,5,7.535,9.01,8.8975,8.480833333,5.8725,5.522708333,10,0,10,0,10,4.11,2.8175,2.32,7.713333333,2.666666667,3.9255,2.199074074,3.333333333,3.333333333,4.558248148,0,10,5,10,,,10,10,8.75,7.5,71,5.415483258,21.58735692,20-25,8.80060961,4.901762732,7.808239463,22.67116188,20-25,9,26,9,26,9,4.3675,7.078366466,6.353425245,8.414783923,7.846442064,10,8.67435,8.364357137,8.942386522,9.166666667,1,8.470301445,9.655373998,1.72313001,8.717945729,3.205135678,9.800560409,0.997197956,10,9.543470034,9.926660014,0.11000998,10,0,10,0,9.975553338,8.659003576,9.833333333,9.246168454,10,10,6.153846154,,8.076923077,9.324661217,10,10,10,10,4.558245,7.629629771,8.05555582,7.515,9.62917504,0,6.231267605,6.647939682,6.5,9.733363279,9.5825,,9.450743003,8.382909193,8.204725599,8.52,4,100000
2001,Slovak Republic,Eastern Europe,8.11,36,2,,,,7.678746487,6.621539388,9.364772454,2.185182757,10,10,0,,10,0,10,0,8.82,9.6425,9.74375,9.554261227,9.1275,9.8175,9.8025,9.5825,10,9.79125,9.395,6.666666667,8.030833333,9.7525,8.891666667,7.3975,10,10,10,10,9.7175,9.775,9.74,9.744166667,9.765,9.226666667,10,0,10,0,10,9.43,6.5475,9.4475,9.866666667,8.716666667,8.801666667,7.824947589,10,10,9.325322851,10,10,10,10,,,10,10,10,9.06,28,4.088235294,26.1,25-30,4.279522641,21.49415191,10,13.02352998,25-30,5,38,2,55,3.5,8.2575,6.025051587,5.762308696,5.299922196,4.365079403,10,6.242283333,4.644990509,8.56521194,5.767195767,0.823529412,5.772267453,9.406076881,2.969615595,9.255361059,1.861597353,8.534073817,7.329630915,5,8.048877939,9.831093372,0.253359942,8.8,6,,,9.315546686,6.263441245,9.166666667,7.715053956,10,1.657258123,4.615384615,,3.136321369,7.541730503,8,5.575462951,10,7.85848765,4.1665,4.296875,7.057291667,4.843,8.794818879,3,5.359747591,1.904761791,7,8.124126113,7.835,,6.356968898,6.24417136,6.487468867,6.78,59,100000
2001,Slovenia,Eastern Europe,8.29,28,1,,,,8.110492906,6.599635541,9.590638521,1.408203489,10,10,0,,10,0,10,0,8.56,9.7275,9.714583333,9.652610927,9.8525,9.8625,9.805,9.84,10,9.92,8.8325,10,9.41625,9.805,9.610625,8.52,10,10,10,10,9.8075,9.045,9.7675,9.54,9.3075,9.341875,10,0,10,0,10,8.67,7.2525,9.37,9.933333333,9.666666667,8.9785,8.576388889,10,10,9.510977778,10,10,10,10,,,10,10,10,9.23,21,3.382352941,28.5,25-30,4.686887194,19.999124,10,14.88157901,25-30,4,50,0,66,2,6.9475,5.403348027,7.238382768,6.649581009,6.271929741,8.333333333,7.563816667,4.901501665,4.342577525,5.738636364,0.941176471,6.192323711,7.726261103,11.36869449,9.420469386,1.448826536,8.315503074,8.422484628,10,8.865558391,9.641479382,0.537780927,7.68,11.6,7.2,7,8.173826461,7.324561278,9.333333333,8.328947306,10,6.994041204,3.845,,5.419520602,7.980573592,5,9.592997197,10,8.197665117,4.01647,2.666666508,5.333333015,4.7,6.291750397,3,4.33470332,2.982456287,6.25,7.87490633,8.485,,7.085575118,6.535587547,6.355985328,6.96,52,100000
2001,South Africa,Sub-Saharan Africa,7.71,46,2,,,,7.080141352,5.362690333,0,46.14637756,10,10,0,,10,0,10,0,7.5725,8.0775,9.275,4.6375,9.3625,9.805,9.5025,9.556666667,10,9.778333333,9.0725,10,9.53625,9.9125,9.724375,9.8725,10,8.888888889,10,9.62962963,9.8325,9.9175,8.9325,9.560833333,9.835,9.724490741,10,0,10,0,10,7.4375,6.2175,8.1075,9.8,7.66,7.8445,10,10,6.666666667,8.902233333,10,10,10,7.5,,,0,10,6.875,7.86,59,5.789959963,20.31413613,20-25,8.920107535,4.463205345,6.994285714,25.52,20-25,4,42,4,42,4,7.91,6.722870643,7.17581247,6.844615372,6.666666667,8.333333333,4.928216667,4.962753092,5.831981319,3.88185654,1,6.078154432,8.420982712,7.895086441,9.614716113,0.963209717,8.859619873,5.701900634,5,7.973829675,9.106666667,1.34,8.3,8.5,5.32,11.7,7.575555556,6.904761791,8.666666667,7.785714229,10,1.657258123,0.769230769,,1.213244446,6.643628558,10,9.441722097,10,9.813907366,4.608255,2.248061895,4.186046521,6.179,7.775050238,10,5.832735609,3.255813917,5.25,8.681478471,7.9275,,6.076735736,6.238305625,7.294982866,7.51,31,100000
2001,Spain,Western Europe,8.6,21,1,,,,8.533452816,7.173938814,9.594771597,1.393985708,0,10,0,,9.425373191,14,6.168139419,174,9.135,9.815,7.423918768,8.509345182,9.9175,9.93,9.92,9.9225,10,9.96125,9.655,10,9.8275,9.9075,9.8675,9.69,10,,10,10,9.77,9.7125,9.795,9.759166667,9.7925,9.810416667,9.267777802,1,10,0,9.633888901,9.725,7.875,8.7475,9.87,8.556666667,8.954833333,9.222222222,,6.666666667,8.619402781,10,10,10,10,,,10,9.5,9.875,9.12,25,5.088235294,22.7,20-25,5.761748351,16.05438355,10,14.34137888,20-25,5,38-48,5,38-48,5,8.49,6.867996729,7.038873895,7.361110378,5.456022169,8.333333333,7.231383333,6.144141244,7.193669278,7.46835443,1,7.028361008,9.000448438,4.997757808,9.685679539,0.785801152,9.281779825,3.591100876,10,9.491976951,9.787310382,0.319034427,9.22,3.9,8.04,4.9,9.015770127,7.870370547,9.166666667,8.518518607,10,10,4.615384615,,7.307692308,8.71049526,10,10,10,10,3.057945,2.526881695,4.617486397,5.01,4.808450556,10,5.003460608,3.790322542,7,6.432684127,9.545,,6.659620713,6.685525476,7.229662028,7.87,15,100000
2001,Sri Lanka,South Asia,6.1,96,4,,,,5.315197377,5.293953317,8.018173982,6.817481501,0,0,1144,,0,195,0,503,4.84,4.6775,1.58625,4.802211991,7.4675,7.9675,7.3775,7.604166667,3.333333333,5.46875,8.3775,10,9.18875,9.085,9.136875,5.5425,5,6.666666667,6.666666667,6.111111111,8.7875,9.2125,8.9475,8.9825,5.6975,6.583402778,5.234858209,3,10,0,7.617429104,5.57,4.855,3.1525,8.353333333,6.146666667,5.6155,4.126984127,6.666666667,6.666666667,6.138649313,0,0,0,2.5,,,5,10,4.375,5.97,99,8.203370545,12.10854015,10-15,8.879941503,4.610614684,10,13.67569334,10-15,7,35,7,35,7,5.67,7.95066241,6.101557744,6.33448128,4.959990527,3.333333333,4.8543,3.614643447,6.754935978,3.818565401,0.882352941,4.679036201,8.732923217,6.335383915,8.62049738,3.448756549,7.16830884,14.1584558,0,6.130432359,8.466666667,2.3,8.32,8.4,6.28,9.3,7.688888889,4.950980345,7.5,6.225490173,10,4.486880302,0,,2.243440151,6.539454803,5,5.41264291,9,6.47088097,4.058145,4.622222185,6.058558623,10,0,10,5.789820968,6.066666444,4,8.286775622,5.425,,7.130412424,6.181770898,6.147490945,6.29,77,100000
2001,Sweden,Western Europe,8.86,10,1,,,,9.186907213,8.503576899,9.715764374,0.977770555,10,10,0,,10,0,10,0,9.78,9.8825,9.94375,9.829757187,9.8975,9.83,9.84,9.855833333,10,9.927916667,9.94,10,9.97,9.895,9.9325,9.5575,10,,10,10,9.9025,9.935,9.7125,9.85,9.8575,9.81625,10,0,10,0,10,9.74,8.16,9.8425,9.943333333,9.13,9.363166667,10,,10,9.840791667,10,10,10,10,,,10,9.5,9.875,9.68,1,1.529411765,34.8,30-35,3.982161037,22.585469,8.935814705,18.72464853,30-35,1,52-59,0,64-69,0.5,7.9925,4.587977501,8.183174967,8.79145694,8.333333333,9.791666667,8.8589,6.367151908,8.730377726,7.371794872,1,8.303482052,9.205438092,3.972809542,9.760525469,0.598686329,9.518808332,2.405958341,10,9.621192973,9.787310382,0.319034427,9.22,3.9,8.04,4.9,9.015770127,8.333333333,9.833333333,9.083333333,10,10,5.383,,7.6915,8.947650865,10,10,10,10,4.408215,1.904761791,4.166666667,3.507,7.589637758,3,4.096046869,3.095238209,5.75,9.391422306,9.6475,,8.632462171,7.303324537,7.133123802,7.72,21,100000
2001,Switzerland,Western Europe,9.2,1,1,,,,8.574017702,8.574017702,9.652907214,1.193999182,10,10,0,,6.753220479,14,7.760248326,18,9.3025,9.7975,8.935578134,9.294242674,9.74,9.3625,9.295,9.465833333,10,9.732916667,9.845,10,9.9225,9.445,9.68375,9.085,10,,10,10,9.8375,9.935,9.6725,9.815,9.755,9.66375,10,0,10,0,10,9.5675,9.525,9.72,9.916666667,9.706666667,9.687166667,10,,10,9.921791667,10,10,10,10,,,10,9.5,9.875,9.54,7,7.027110647,16.1078238,15-20,6.111716621,14.77,10,13.21343403,15-20,9,31-40,7,39-48,8,8.5425,7.936265454,8.310022471,8.938942521,8.380281925,10,8.831111111,7.516903646,9.237416468,9.063926941,1,8.784825635,9.892974684,-0.535126578,9.821173789,0.447065527,9.80219592,0.9890204,10,9.879086098,9.801838413,0.29724238,9.36,3.2,10,0,9.720612804,7.169311841,9.166666667,8.167989254,10,10,8.459,,9.2295,9.279525515,8,9.216817609,10,9.072272536,4.558245,5.833333333,7.702702681,5.511,8.794818879,5,6.233349982,4.315068324,7.25,9.214907884,9.52,,9.293812433,7.918757728,7.741460082,8.72,2,100000
2001,Syria,Middle East & North Africa,4.62,122,4,,,,3.78499547,3.78499547,9.348106495,2.242513657,10,10,0,,10,0,10,0,1.36,3.6375,7.499583333,8.423844914,3.6075,7.2,5.865,5.5575,6.666666667,6.112083333,4.07,6.666666667,5.368333333,2.47,3.919166667,1.02,0,1.111111111,0,0.37037037,3.535,1.7425,1.025,2.100833333,2.535,1.506550926,10,0,0,23,5,1.31,1.55,0.1125,1.646666667,0.636666667,1.051166667,4.814814815,0,0,2.173196296,0,0,0,0,,,5,10,3.75,4.24,122,7.294117647,15.2,15-20,,,0,59.11233345,15-20,,,,,,4.8325,4.042205882,3.902307057,3.846898109,7.578947368,3.333333333,5.836916667,4.984847653,4.489720588,4.826388889,0.411764706,3.423472912,8.066890456,9.66554772,8.380489587,4.048776031,9.4,3,5,7.711845011,7.551756543,3.672365186,6.08,19.6,1.888,20.28,5.173252181,,,,10,0,0,,0,5.057750727,0,10,10,6.666666667,8.9,,,10,2.583500795,0,5.370875199,,,4.930703067,3.015,,6.233666307,4.726456458,5.587999441,5.16,112,100000
2001,Taiwan,East Asia,8.24,29,1,,,,8.064039449,8.064039449,9.595395281,1.391840232,10,10,0,,9.848322618,2,9.267570319,18,8.7825,9.83,9.621398823,9.608397052,9.68,9.905,9.835,9.806666667,6.666666667,8.236666667,9.8425,10,9.92125,9.8125,9.866875,8.0425,10,10,6.666666667,8.888888889,9.2175,9.2725,9.1875,9.225833333,9.6275,8.946180556,10,0,10,0,10,8.1575,8.015,8.205,9.23,9.07,8.5355,10,10,6.666666667,9.040433333,10,10,10,10,,,5,10,8.75,8.93,33,5.069507469,22.7636746,20-25,9.013623978,4.12,4.525714286,34.16,20-25,7,40,7,40,7,7.495,6.620769147,6.040247114,6.401454622,4.860666571,6.666666667,6.523533333,5.897791998,7.867494141,6.58974359,0.764705882,5.60819096,9.529446098,-2.352769512,9.2378798,1.905300501,9.384,3.08,10,9.537831474,9.324753963,1.012869055,8.48,7.6,6.8,8,8.201584654,6.799999873,9.333333333,8.066666603,10,,,,,8.756083752,2,7.957957958,10,6.652652653,3.78309,6.099999746,8.46666654,6.179,1.563732154,0,4.348748073,4.100000064,5.75,7.660349755,8.7225,,6.188829001,6.484335764,5.82857883,7.27,35,100000
2001,Tanzania,Sub-Saharan Africa,6.67,80,3,,,,6.113682166,4.624710111,7.826168741,7.477979531,10,10,0,,9.902477566,2,10,0,6.3975,8.1525,9.075412928,8.450790834,8.7725,9.65,9.2775,9.233333333,6.666666667,7.95,9.28,6.666666667,7.973333333,9.265,8.619166667,7.49,5,6.666666667,6.666666667,6.111111111,8.2325,9.4925,8.795,8.84,8.345,7.696527778,10,0,10,0,10,7.0775,5.5925,6.0425,9.47,5.596666667,6.755833333,6.58436214,5.555555556,6.666666667,7.112483539,0,0,0,2.5,,,5,8.5,4,6.92,86,8.894117647,9.76,5-10,,,7.346047403,24.28883409,5-10,7,31,3,46,5,6.7875,7.006916262,6.133392248,4.686828114,4.150466667,6.666666667,6.689866667,5.806960367,6.112295557,4.192982456,0.882352941,5.228171617,7.618036054,11.90981973,7.785012887,5.537467783,8.973686303,5.131568487,5,7.344183811,2.066666667,11.9,6.18,19.1,6.64,8.4,4.962222222,,7.5,7.5,10,1.657258123,0.769,,1.213129062,5.918837821,2,5.768182315,9,5.589394105,2.2,4,6.333333333,8.7,8.331287679,5,5.760770169,,,7.044202865,6.095,,8.071995848,7.070399571,6.140187948,6.33,75,100000
2001,Thailand,South Asia,7.32,58,2,,,,5.859652595,5.683190605,7.703452889,7.900122062,10,10,0,,9.709727896,11,9.164652399,59,5.325,6.515,8.452396716,8.077924803,9.5425,9.7875,9.73,9.686666667,6.666666667,8.176666667,8.8725,6.666666667,7.769583333,9.195,8.482291667,7.9675,5,6.666666667,6.666666667,6.111111111,9.6275,9.7025,9.3325,9.554166667,8.7025,8.083819444,8.5826606,3,10,0,9.2913303,6.4125,5.455,3.0825,9.706666667,6.513333333,6.234,10,5.555555556,6.666666667,7.549510504,10,10,10,7.5,,,10,10,9.375,7.92,57,6.911764706,16.5,15-20,9.346697031,2.897621895,4.729431537,33.44698962,15-20,7,37,7,37,7,7.425,7.082578655,6.074451219,5.453043585,3.987062866,6.666666667,6.317466667,5.74290074,7.89132073,6.268115942,0.941176471,5.872183595,9.217481615,3.912591925,8.068682052,4.828294869,9.672634271,1.636828645,0,6.739699485,9.039987184,1.440019224,7.06,14.7,4.28,14.3,6.793329061,5.797101657,8.333333333,7.065217495,10,4.164419174,1.538,,2.851209587,6.677439036,5,9.057044188,10,8.019014729,3.941455,5.398550828,6.914893786,6.513,4.993863037,0,4.626960442,3.368794521,3,8.873074527,5.865,,7.040737812,5.629521372,6.091832181,6.49,71,100000
2001,Togo,Sub-Saharan Africa,5.64,109,4,,,,5.016711135,3.578086075,6.946063998,10.50553985,10,10,0,,10,0,10,0,1.67,2.1575,7.304583333,7.125323666,7.3625,8.9375,9.6825,8.660833333,6.666666667,7.66375,9.1875,10,9.59375,8.0575,8.825625,4.4925,2.5,3.333333333,3.333333333,3.055555556,8.7725,9.8,7.07,8.5475,6.87,5.741388889,10,0,0,2,5,7.09,3.5825,1.83,4.296666667,5.583333333,4.4765,2.777777778,3.333333333,3.333333333,3.784188889,0,0,0,0,,,0,8.8,2.2,5.56,111,8.834113942,9.964012596,5-10,,,9.716563767,15.99202682,5-10,,,,,,6.2925,8.281059237,4.206838891,4.04022373,4.322029853,1.666666667,4.1977,3.147057395,0.430913802,3.507344325,0.705882353,2.72075171,9.855280247,0.723598764,7.70460717,5.738482076,9.217980296,3.910098522,0,6.694466928,,,7.1,14.5,7.32,6.7,7.21,,,,10,1.657258123,0,,0.828629062,6.012876354,2,9.465388253,6,5.821796084,4.4,,,6,6.662575358,0,4.265643839,,,4.30103272,3.57,,6.973481854,4.948171524,5.011870483,5.74,98,100000
2001,Trinidad and Tobago,Latin America & the Caribbean,7.82,44,2,,,,7.145450939,4.953498731,6.550138415,11.86752385,10,10,0,,10,0,10,0,8.145,9.63,9.629166667,8.089652541,9.4675,8.87,9.4725,9.27,10,9.635,9.4275,10,9.71375,9.8925,9.803125,9.255,10,,10,10,9.795,9.8425,9.5325,9.723333333,9.21,9.547083333,10,0,10,0,10,8.8825,6.315,6.5975,9.873333333,7.996666667,7.933,8.787878788,,10,9.180219697,0,0,0,10,,,5,10,6.25,8.21,51,6.705882353,17.2,15-20,8.247949022,6.930027087,,,15-20,7,35,7,35,7,5.865,6.954707844,7.201700697,6.715701142,4.625468254,8.333333333,6.422083333,2.964498047,4.637344865,1.930894309,0.882352941,5.038943998,9.015685408,4.921572958,7.995943733,5.010140668,8.892669347,5.536653263,10,8.976074622,9.013333333,1.48,7.76,11.2,5.76,10.6,7.511111111,6.623931726,7.833333333,7.22863253,10,10,6.921,,8.4605,8.30006091,8,10,9,9,5.341735,4.655797084,6.941391627,,,10,6.734730928,2.875458002,4.75,,6.5,,8.722136783,5.711898696,7.148876541,7.28,34,100000
2001,Tunisia,Middle East & North Africa,5.28,118,4,,,,4.765274383,3.881856902,9.434135513,1.946573835,10,10,0,,9.486406861,3,10,0,0.9225,5.54,7.658151143,8.546143328,3.25,8.3875,7.9125,6.516666667,3.333333333,4.925,3.735,6.666666667,5.200833333,1.0925,3.146666667,1.825,7.5,2.222222222,3.333333333,4.351851852,4.75,6.045,4.13,4.975,2.7975,3.487337963,10,0,0,10,5,2.2825,3.0575,1.8225,0.583333333,2.943333333,2.137833333,3.700980392,0,3.333333333,2.834429412,0,0,0,2.5,,,5,10,4.375,4.46,121,5.705882353,20.6,20-25,8.099869475,7.473479027,9.502368573,16.74170999,20-25,,,,,,6.42,7.4320301,4.967532273,4.971831098,6.422222455,6.666666667,5.834816667,4.815979697,7.10659729,7.430555556,0.705882353,5.140697976,8.589189621,7.054051893,9.816926096,0.45768476,9.603333333,1.983333333,0,7.002362263,7.966666667,3.05,3.88,30.6,4.96,12.6,5.602222222,6.455399195,7.833333333,7.144366264,10,1.657258123,0.769,,1.213129062,5.989929387,5,9.042935599,10,8.014311866,7.2,5.151515007,3.157894611,8.7,8.423993919,3,5.93890059,5.25641044,6.75,8.458166069,2.575,,6.995900507,6.007095403,6.653435953,6.44,72,100000
2001,Turkey,Middle East & North Africa,6.16,95,4,,,,5.443851022,4.768826903,8.752062826,4.292903878,5,8.888449033,130,,9.555961466,17,9.439424217,40,3.3725,6.3425,7.099805786,7.925934306,8.395,9.365,5.575,7.778333333,6.666666667,7.2225,5.7575,6.666666667,6.212083333,5.0775,5.644791667,4.475,2.5,6.666666667,6.666666667,5.277777778,8.3125,7.8075,8.525,8.215,6.1,6.016944444,9.523102669,1,0,105,4.761551334,5.2825,5.5325,5.8475,8.423333333,7.8,6.577166667,5.95959596,5.555555556,6.666666667,5.904107237,10,10,10,7.5,,,10,9.5,9.25,6.68,89,6.910134732,16.50554191,15-20,9.382023093,2.767975248,6.914344146,25.79979549,15-20,5,45,4,47,4.5,7.4,7.021300394,4.758668484,4.794066927,3.905368592,5,6.551183333,5.578512509,8.900470863,5.874587459,0.764705882,5.003256416,0,89.0495945,4.352833077,14.11791731,0,54.40018404,10,3.588208269,9.72675476,0.40986786,8.58,7.1,4.12,14.7,7.47558492,4.803921382,8.5,6.651960691,10,1.657258123,2.307,,1.982129062,6.527418668,5,3.607199014,8,5.535733005,3.38301,4.803921382,6.470588048,6.179,1.192907194,1,3.838237771,1.666666667,6.5,9.452822241,4.42,,7.152831077,5.838463997,5.070811591,5.44,108,100000
2001,Uganda,Sub-Saharan Africa,6.32,91,3,,,,5.793507339,4.142235131,7.667851905,8.022589448,10,5.746593866,189,,6.150105879,56,6.938449316,83,3.7625,4.6075,6.200858177,6.934355041,6.42,9.655,9.2925,8.455833333,6.666666667,7.56125,9.44,6.666666667,8.053333333,6.8025,7.427916667,8.475,2.5,4.444444444,3.333333333,3.425925926,3.16,3.9075,2.985,3.350833333,6.445,5.424189815,10,0,10,0,10,6.3225,4.105,6.17,7.59,7.223333333,6.282166667,4.372427984,6.666666667,3.333333333,6.13091893,0,0,0,2.5,,,0,9.5,3,5.8,106,7.233870652,15.40483978,15-20,7.051771117,11.32,5.353513974,31.26270109,15-20,8,30,5,39.5,6.5,7.0325,6.634331149,4.645198376,3.791994707,3.900466667,3.333333333,5.487283333,4.102233632,6.93407365,3.970037453,0.705882353,3.855786814,8.695738822,6.521305891,8.937478918,2.656302704,9.599206756,2.003966219,10,9.308106124,3.073333333,10.39,8.36,8.2,7.72,5.7,6.384444444,,6.333333333,6.333333333,10,10,8.459,,9.2295,7.986819444,2,9.325416537,9,6.775138846,10,6.666666667,8.166666667,8,8.794818879,10,8.604692035,,,7.750694452,6.17,,7.343389627,7.088028026,7.489286302,7.05,47,100000
